asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales,itemWidth,itemHeight,itemWeight
B07W4S99CM,28/08/2019 00:00,FALSE,711S,ECOVACS,R21Q4,570.99,4.05,"ecovacs deebot 711s robot vacuum cleaner with smart navi 2.0 visual mapping, max power suction, up to 130 min runtime, hard floors & carpets, pet hair, app controls, self-charging, quiet, black","B07GDHPWCS,B07W4S99CM",1000,130,939,325,81,3597
B07W4S99CM,28/08/2019 00:00,FALSE,711S,ECOVACS,R20Q1,391.2303448,4.028571429,"ecovacs deebot 711s robot vacuum cleaner with smart navi 2.0 visual mapping, max power suction, up to 130 min runtime, hard floors & carpets, pet hair, app controls, self-charging, quiet, black","B07GDHPWCS,B07W4S99CM",1000,130,28105,325,81,3597
B07W4S99CM,28/08/2019 00:00,FALSE,711S,ECOVACS,R21Q2,386.99,4,"ecovacs deebot 711s robot vacuum cleaner with smart navi 2.0 visual mapping, max power suction, up to 130 min runtime, hard floors & carpets, pet hair, app controls, self-charging, quiet, black","B07GDHPWCS,B07W4S99CM",1000,130,732,325,81,3597
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R20Q2,204.63,4.633333333,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R21Q4,225.2492308,4.2,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R20Q1,170.4238889,4.3,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,250,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R21Q2,169.6278947,4.05,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R20Q4,200.42125,4.275,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R21Q1,186.7887097,4.2,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B07G4SRN7B,21/07/2017 00:00,FALSE,a4s,ILIFE,R20Q3,191.56,4.6,"ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray",None,2000,100,1,330,76,2177
B01N9P4NH5,07/01/2017 00:00,FALSE,a4s,ILIFE,R20Q3,148.9414286,4.166666667,"ilife a4s robot vacuum cleaner with strong suction, over 100mins run time, self-charging, slim, quiet, ideal for hard floors to medium carpets","B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",2000,100,9809,310,76,2223
B01N9P4NH5,07/01/2017 00:00,FALSE,a4s,ILIFE,R20Q4,168.50575,4.3,"ilife a4s robot vacuum cleaner with strong suction, over 100mins run time, self-charging, slim, quiet, ideal for hard floors to medium carpets","B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",2000,100,20983,310,76,2223
B087JCJWKW,02/03/2020 00:00,TRUE,a4s,ILIFE,R22Q1,158.24,4.4,"ilife a4s pro robot vacuum cleaner, 2000pa max, electrowall, quiet, automatic self-charging robotic vacuum cleaner, cleans hard floor to medium carpets, black","B09MJZS441,B087JCJWKW",2000,100,9054,310,76,2223
B087JCJWKW,02/03/2020 00:00,TRUE,a4s,ILIFE,R20Q4,165.99,4.35,"ilife a4s pro robot vacuum cleaner, 2000pa max, electrowall, quiet, automatic self-charging robotic vacuum cleaner, cleans hard floor to medium carpets, black","B09MJZS441,B087JCJWKW",2000,100,6164,310,76,2223
B087JCJWKW,02/03/2020 00:00,TRUE,a4s,ILIFE,R21Q2,166.6433333,4.36,"ilife a4s pro robot vacuum cleaner, 2000pa max, electrowall, quiet, automatic self-charging robotic vacuum cleaner, cleans hard floor to medium carpets, black","B09MJZS441,B087JCJWKW",2000,100,16209,310,76,2223
B07F2D81JN,20/07/2018 00:00,FALSE,a800,amarey,R20Q1,182.6077778,4.1,"amarey a800 robot vacuum - super suction robotic vacuum cleaner, long lasting, timer function, self-charging, multiple cleaning modes, amarey robot vacuum cleaner for pet hair, hard floor, carpet",None,1400,100,1714,323,69,2585
B07F2D81JN,20/07/2018 00:00,FALSE,a800,amarey,R21Q1,224.825,4.044444444,"amarey a800 robot vacuum - super suction robotic vacuum cleaner, long lasting, timer function, self-charging, multiple cleaning modes, amarey robot vacuum cleaner for pet hair, hard floor, carpet",None,1400,100,1,323,69,2585
B07313S199,21/06/2017 00:00,FALSE,a9,ILIFE,R20Q1,222.8471429,4.15,"ilife a9 robot vacuum, mapping, wi-fi connected, cellular dustbin, strong suction, 2-in-1 roller brush, self-charging, slim,quiet, compatible with alexa, ideal for hard floors to medium-pile carpets.","B08JCDCH22,B08S73M29W,B07313S199",1000,120,1481,320,76,2530
B07313S199,21/06/2017 00:00,FALSE,a9,ILIFE,R22Q1,179.99,4.1,"ilife a9 robot vacuum, mapping, wi-fi connected, cellular dustbin, strong suction, 2-in-1 roller brush, self-charging, slim,quiet, compatible with alexa, ideal for hard floors to medium-pile carpets.","B08JCDCH22,B08S73M29W,B07313S199",1000,120,849,320,76,2530
B07313S199,21/06/2017 00:00,FALSE,a9,ILIFE,R20Q3,212.8,3.9,"ilife a9 robot vacuum, mapping, wi-fi connected, cellular dustbin, strong suction, 2-in-1 roller brush, self-charging, slim,quiet, compatible with alexa, ideal for hard floors to medium-pile carpets.","B08JCDCH22,B08S73M29W,B07313S199",1000,120,2289,320,76,2530
B07313S199,21/06/2017 00:00,FALSE,a9,ILIFE,R20Q4,207.6182609,4.1,"ilife a9 robot vacuum, mapping, wi-fi connected, cellular dustbin, strong suction, 2-in-1 roller brush, self-charging, slim,quiet, compatible with alexa, ideal for hard floors to medium-pile carpets.","B08JCDCH22,B08S73M29W,B07313S199",1000,120,43409,320,76,2530
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R21Q1,145.4787179,3.894117647,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,563,323,75,4477
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R20Q1,334.3283333,4.495454545,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,506,323,75,4477
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R21Q2,130.594,3.9,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,1573,323,75,4477
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R20Q3,349.99,4.15,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,1,323,75,4477
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R20Q4,271.6357143,4,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,1010,323,75,4477
B01MQIGKMM,14/11/2016 00:00,FALSE,B01MQIGKMM,PURE CLEAN,R21Q2,96.26427481,3.4,pure clean robot vacuum cleaner - upgraded lithium battery 90 min run time - automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor - pucrc25,None,1200,90,6980,279,279,1588
B01MQIGKMM,14/11/2016 00:00,FALSE,B01MQIGKMM,PURE CLEAN,R20Q2,88.84105263,3.4,pure clean robot vacuum cleaner - upgraded lithium battery 90 min run time - automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor - pucrc25,None,1200,90,3984,279,279,1588
B01MQIGKMM,14/11/2016 00:00,FALSE,B01MQIGKMM,PURE CLEAN,R20Q1,84.69466667,3.523076923,pure clean robot vacuum cleaner - upgraded lithium battery 90 min run time - automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor - pucrc25,None,1200,90,931,279,279,1588
B01MQIGKMM,14/11/2016 00:00,FALSE,B01MQIGKMM,PURE CLEAN,R20Q4,86.75647059,3.477777778,pure clean robot vacuum cleaner - upgraded lithium battery 90 min run time - automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor - pucrc25,None,1200,90,7801,279,279,1588
B01MQIGKMM,14/11/2016 00:00,FALSE,B01MQIGKMM,PURE CLEAN,R22Q1,103.1682143,3.4,pure clean robot vacuum cleaner - upgraded lithium battery 90 min run time - automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor - pucrc25,None,1200,90,4172,279,279,1588
B01MU4WAUI,28/12/2016 00:00,FALSE,B01MU4WAUI,Xiaomi,R21Q1,363.7842105,3.75,"xiaomi mi robot vacuum with precise distance sensor system powerful suction lds path planning 5200mah battery for hard-floor n low thin carpet, white",None,1800,150,1,345,96,3810
B01MU4WAUI,28/12/2016 00:00,FALSE,B01MU4WAUI,Xiaomi,R21Q4,380.2792308,3.866666667,"xiaomi mi robot vacuum with precise distance sensor system powerful suction lds path planning 5200mah battery for hard-floor n low thin carpet, white",None,1800,150,1,345,96,3810
B01MU4WAUI,28/12/2016 00:00,FALSE,B01MU4WAUI,Xiaomi,R20Q1,385.3895,3.752941176,"xiaomi mi robot vacuum with precise distance sensor system powerful suction lds path planning 5200mah battery for hard-floor n low thin carpet, white",None,1800,150,1,345,96,3810
B01MU4WAUI,28/12/2016 00:00,FALSE,B01MU4WAUI,Xiaomi,R20Q3,331.5447059,3.8,"xiaomi mi robot vacuum with precise distance sensor system powerful suction lds path planning 5200mah battery for hard-floor n low thin carpet, white",None,1800,150,1,345,96,3810
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R20Q2,391.3765789,3.75,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,1096,340,97,4309
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R20Q1,443.4609412,3.733333333,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,1280,340,97,4309
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R20Q3,499.2668889,3.766666667,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,751,340,97,4309
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R21Q1,429.6221429,4,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,598,340,97,4309
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R20Q4,500.0189655,3.857142857,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,1540,340,97,4309
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R21Q3,555.0690909,4.05,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,1,340,97,4309
B0748CD7VL,25/07/2017 00:00,FALSE,B0748CD7VL,Dana Trading Co,R21Q1,202.952,3.7,pure clean robotic vacuum cleaner-1600pa suction-efficient gyroscope s-path scheduled activation & automatic charge dock ultra thin 3.0” height cleans carpets and hardwood floor-pucrc105,None,1000,90,1,310,310,1945.911
B0748CD7VL,25/07/2017 00:00,FALSE,B0748CD7VL,Dana Trading Co,R20Q1,157.245,3.45,pure clean robotic vacuum cleaner-1600pa suction-efficient gyroscope s-path scheduled activation & automatic charge dock ultra thin 3.0” height cleans carpets and hardwood floor-pucrc105,None,1000,90,1,310,310,1945.911
B0748CD7VL,25/07/2017 00:00,FALSE,B0748CD7VL,Dana Trading Co,R21Q2,147.724,3.6,pure clean robotic vacuum cleaner-1600pa suction-efficient gyroscope s-path scheduled activation & automatic charge dock ultra thin 3.0” height cleans carpets and hardwood floor-pucrc105,None,1000,90,1,310,310,1945.911
B0748CD7VL,25/07/2017 00:00,FALSE,B0748CD7VL,Dana Trading Co,R22Q1,166.356,3.6,pure clean robotic vacuum cleaner-1600pa suction-efficient gyroscope s-path scheduled activation & automatic charge dock ultra thin 3.0” height cleans carpets and hardwood floor-pucrc105,None,1000,90,1,310,310,1945.911
B0748CD7VL,25/07/2017 00:00,FALSE,B0748CD7VL,Dana Trading Co,R20Q3,213.722,3.6,pure clean robotic vacuum cleaner-1600pa suction-efficient gyroscope s-path scheduled activation & automatic charge dock ultra thin 3.0” height cleans carpets and hardwood floor-pucrc105,None,1000,90,1,310,310,1945.911
B074MD221N,07/08/2017 00:00,FALSE,B074MD221N,FENGRUI,R21Q1,128.33,3.25,fengrui robot vacuum cleaner automatic mini strong suction remote control hepa filter robotic vacuums for dog pets hair hardwood floor surfaces 11.4x11.4x2.95 inches (pink),B074MD221N,1000,150,1,69,356,1600
B074MD221N,07/08/2017 00:00,FALSE,B074MD221N,FENGRUI,R20Q2,74.39,3.22,fengrui robot vacuum cleaner automatic mini strong suction remote control hepa filter robotic vacuums for dog pets hair hardwood floor surfaces 11.4x11.4x2.95 inches (pink),B074MD221N,1000,150,1,69,356,1600
B074MD221N,07/08/2017 00:00,FALSE,B074MD221N,FENGRUI,R21Q2,121.3365625,3.233333333,fengrui robot vacuum cleaner automatic mini strong suction remote control hepa filter robotic vacuums for dog pets hair hardwood floor surfaces 11.4x11.4x2.95 inches (pink),B074MD221N,1000,150,1,69,356,1600
B074MD221N,07/08/2017 00:00,FALSE,B074MD221N,FENGRUI,R21Q3,111.1652174,3.3,fengrui robot vacuum cleaner automatic mini strong suction remote control hepa filter robotic vacuums for dog pets hair hardwood floor surfaces 11.4x11.4x2.95 inches (pink),B074MD221N,1000,150,1,69,356,1600
B07F69NYDW,01/07/2018 00:00,FALSE,B074MD221N,FENGRUI,R20Q3,85.73333333,2.8,fengrui fr-6s robot vacuum cleaner and rag not mop remote control hepa filter for pets dog hair hardwood floor surfaces home gold,B07FHYCB1R,1000,150,1,114,356,1600
B07FHYCB1R,01/07/2018 00:00,FALSE,B074MD221N,FENGRUI,R20Q3,92.99,2.8,fengrui fr-6s robot vacuum cleaner and mop powerful suction remote control hepa filter for pets dog hair hardwood floor surfaces home pink,B07FHYCB1R,1000,150,1,114,356,1600
B07DJRY1KV,05/06/2018 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q2,195.9933333,3.65,samsung powerbot r7040 robot vacuum - vr1am7040wg/aa works with alexa (renewed),B07DJRY1KV,1040,60,1,340,97,6586.1612
B07DJRY1KV,05/06/2018 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q4,198.2,3.866666667,samsung powerbot r7040 robot vacuum - vr1am7040wg/aa works with alexa (renewed),B07DJRY1KV,1040,60,1,340,97,6586.1612
B07DJRY1KV,05/06/2018 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q3,191.7114286,3.75,samsung powerbot r7040 robot vacuum - vr1am7040wg/aa works with alexa (renewed),B07DJRY1KV,1040,60,80,340,97,6586.1612
B07DJRY1KV,05/06/2018 00:00,FALSE,B075MSQXTK,SAMSUNG,R21Q4,199,3.8,samsung powerbot r7040 robot vacuum - vr1am7040wg/aa works with alexa (renewed),B07DJRY1KV,1040,60,1,340,97,6586.1612
B07DJRY1KV,05/06/2018 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q1,291.3242857,3.625,samsung powerbot r7040 robot vacuum - vr1am7040wg/aa works with alexa (renewed),B07DJRY1KV,1040,60,165,340,97,6586.1612
B075MSQXTK,14/09/2017 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q2,429.2566667,3.4,samsung powerbot r7070 robot vacuum (renewed),B07DJRY1KV,1040,60,1,97,340,6940
B075MSQXTK,14/09/2017 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q4,499.77,3.55,samsung powerbot r7070 robot vacuum (renewed),B07DJRY1KV,1040,60,1,97,340,6940
B075MSQXTK,14/09/2017 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q3,365.792,3.4,samsung powerbot r7070 robot vacuum (renewed),B07DJRY1KV,1040,60,1,97,340,6940
B075MSQXTK,14/09/2017 00:00,FALSE,B075MSQXTK,SAMSUNG,R20Q1,354.1814286,3.45,samsung powerbot r7070 robot vacuum (renewed),B07DJRY1KV,1040,60,1,97,340,6940
